"Prev.Length","Match.Score","Prev.Type","Tile.Size","Browse.Time"
60,64,"TT",0.2,15.489880659472
110,64,"TT",0.2,15.4609414787565
85,39,"TT",0.2,17.8713044071482
85,89,"TT",0.2,11.6145432133224
60,64,"TT",0.2,15.534146004932
110,64,"TT",0.2,17.8527313248421
85,39,"TT",0.2,18.5015409706044
85,89,"TT",0.2,15.4868373330132
60,64,"TT",0.2,13.3127522646187
110,64,"TT",0.2,16.8107520309295
85,39,"TT",0.2,17.397849248486
85,89,"TT",0.2,15.043942353844
60,64,"TT",0.2,15.7712564430884
110,64,"TT",0.2,17.0182901064
85,39,"TT",0.2,19.3032343967418
85,89,"TT",0.2,12.3432197135395
60,64,"TT",0.2,13.6865907849581
110,64,"TT",0.2,15.994409397493
85,39,"TT",0.2,19.2881524123974
85,89,"TT",0.2,14.7020561318685
60,64,"TT",0.2,12.8083349693073
110,64,"TT",0.2,16.7259626586829
85,39,"TT",0.2,17.5205597479793
85,89,"TT",0.2,14.104733223574
60,64,"TT",0.2,13.7884006263001
110,64,"TT",0.2,17.5366140755592
85,39,"TT",0.2,17.100960841779
85,89,"TT",0.2,16.0827289908335
60,64,"TT",0.2,12.8098685153743
110,64,"TT",0.2,18.506348583341
85,39,"TT",0.2,18.9887535567256
85,89,"TT",0.2,13.6438779847537
60,64,"TT",0.2,14.6452240785669
110,64,"TT",0.2,15.1987746826015
85,39,"TT",0.2,18.2719267163287
85,89,"TT",0.2,15.6213621426577
60,64,"TT",0.2,14.7303366396709
110,64,"TT",0.2,15.2579448394351
85,39,"TT",0.2,18.824304208922
85,89,"TT",0.2,15.7281524836045
60,64,"TT",0.2,13.6723016800871
110,64,"TT",0.2,17.8065724175406
85,39,"TT",0.2,16.9070676139116
85,89,"TT",0.2,13.4490101534828
60,64,"TT",0.2,14.6663629933555
110,64,"TT",0.2,17.383035716982
85,39,"TT",0.2,18.3626460814426
85,89,"TT",0.2,15.9560434510384
60,64,"TT",0.2,14.2471618835983
110,64,"TT",0.2,17.0532813308175
85,39,"TT",0.2,18.8655235939463
85,89,"TT",0.2,13.6237593246181
60,64,"TT",0.2,13.5717236649786
