"Prev.Length","Match.Score","Prev.Type","Tile.Size","Browse.Time"
80,59,"TT",0.2,14.5670419567345
75,54,"TT",0.2,14.6197137535236
70,49,"TT",0.2,18.3135898877064
80,59,"TT",0.2,12.5096721715521
75,54,"TT",0.2,13.3224169797924
70,49,"TT",0.2,15.8642478292688
80,59,"TT",0.2,12.9883445871127
75,54,"TT",0.2,15.1054679848006
70,49,"TT",0.2,18.0594064486482
80,59,"TT",0.2,14.8157339214647
75,54,"TT",0.2,13.7960114461926
70,49,"TT",0.2,15.9157288310626
80,59,"TT",0.2,13.7260200546989
75,54,"TT",0.2,14.9864643972885
70,49,"TT",0.2,17.099266368844
80,59,"TT",0.2,16.6137216623311
75,54,"TT",0.2,14.9882558535021
70,49,"TT",0.2,14.8439215426615
80,59,"TT",0.2,13.467594427889
75,54,"TT",0.2,15.4352157631681
70,49,"TT",0.2,16.5285284502886
80,59,"TT",0.2,13.3861659143844
75,54,"TT",0.2,15.1154418880679
70,49,"TT",0.2,17.8492655414859
80,59,"TT",0.2,12.2610820827804
75,54,"TT",0.2,13.4576841936185
70,49,"TT",0.2,16.5766817039546
80,59,"TT",0.2,12.6579628467962
75,54,"TT",0.2,14.8780260636695
70,49,"TT",0.2,15.395329840427
80,59,"TT",0.2,13.3861737192945
75,54,"TT",0.2,15.1845316504413
70,49,"TT",0.2,16.5034342301695
80,59,"TT",0.2,13.8638286769443
75,54,"TT",0.2,14.9874950357427
70,49,"TT",0.2,15.4654439294469
80,59,"TT",0.2,12.950591164537
75,54,"TT",0.2,14.482114509011
70,49,"TT",0.2,16.0945334815327
80,59,"TT",0.2,13.1716349729012
75,54,"TT",0.2,15.2919360498456
70,49,"TT",0.2,16.3214503126157
80,59,"TT",0.2,12.2565398267378
75,54,"TT",0.2,15.4453240322112
70,49,"TT",0.2,17.5712013914594
80,59,"TT",0.2,12.1343319830454
75,54,"TT",0.2,14.4456091248709
70,49,"TT",0.2,17.4981983948235
80,59,"TT",0.2,12.6850457853897
75,54,"TT",0.2,14.967816290017
70,49,"TT",0.2,18.1438067829158
80,59,"TT",0.2,14.3420942374794
75,54,"TT",0.2,12.6519286786893
70,49,"TT",0.2,17.5279454320876
80,59,"TT",0.2,13.8240839843129
75,54,"TT",0.2,14.8560668365617
70,49,"TT",0.2,16.4717053102525
80,59,"TT",0.2,14.9864751872185
75,54,"TT",0.2,14.2190493384482
70,49,"TT",0.2,16.0147806429073
80,59,"TT",0.2,14.0618363139017
75,54,"TT",0.2,12.9735499495004
70,49,"TT",0.2,15.3194003270104
80,59,"TT",0.2,12.4299624009215
75,54,"TT",0.2,14.5669434824868
70,49,"TT",0.2,17.5717883499408
80,59,"TT",0.2,13.9595151791446
75,54,"TT",0.2,13.5578692849712
70,49,"TT",0.2,16.7323256959524
80,59,"TT",0.2,13.4829292654891
75,54,"TT",0.2,16.4076169300739
70,49,"TT",0.2,15.166230653183
80,59,"TT",0.2,11.7679820845221
75,54,"TT",0.2,14.7753882213298
70,49,"TT",0.2,17.6647931073409
80,59,"TT",0.2,13.2067891484089
75,54,"TT",0.2,15.4091468281646
70,49,"TT",0.2,17.1965999782626
80,59,"TT",0.2,12.8849589362773
75,54,"TT",0.2,14.7437804513073
70,49,"TT",0.2,18.5609172708628
80,59,"TT",0.2,16.0377618641677
75,54,"TT",0.2,14.4982486374993
70,49,"TT",0.2,15.7800995277264
80,59,"TT",0.2,14.7926869178213
75,54,"TT",0.2,15.9313353532015
70,49,"TT",0.2,16.5091775026196
80,59,"TT",0.2,12.9380258090569
75,54,"TT",0.2,15.3873266592445
70,49,"TT",0.2,17.5222345931225
80,59,"TT",0.2,15.598365569575
75,54,"TT",0.2,13.9408249738654
70,49,"TT",0.2,15.1144813865408
80,59,"TT",0.2,13.4404804714866
75,54,"TT",0.2,15.4970723062366
70,49,"TT",0.2,17.4768154475006
80,59,"TT",0.2,16.2014553119408
75,54,"TT",0.2,13.7802341585095
70,49,"TT",0.2,16.3233757644867
80,59,"TT",0.2,13.0901972715871
75,54,"TT",0.2,14.2583103017674
70,49,"TT",0.2,18.4492392345551
80,59,"TT",0.2,12.4017196353602
75,54,"TT",0.2,15.8293943852083
70,49,"TT",0.2,16.6827686140387
80,59,"TT",0.2,14.5548411589693
75,54,"TT",0.2,14.3509496084938
70,49,"TT",0.2,15.5006702001314
80,59,"TT",0.2,13.4744677134457
75,54,"TT",0.2,13.6282763770822
70,49,"TT",0.2,16.4351180401997
80,59,"TT",0.2,13.5547837797355
75,54,"TT",0.2,14.7579322005279
70,49,"TT",0.2,15.310939094858
80,59,"TT",0.2,13.5431225883704
75,54,"TT",0.2,15.614054649516
70,49,"TT",0.2,16.9362817232006
80,59,"TT",0.2,11.8919418691797
75,54,"TT",0.2,12.9501004462275
70,49,"TT",0.2,17.5628391959022
80,59,"TT",0.2,13.4129309494416
75,54,"TT",0.2,14.1636794967069
70,49,"TT",0.2,17.0526075136437
80,59,"TT",0.2,13.0774159960715
75,54,"TT",0.2,15.729228907169
70,49,"TT",0.2,16.2307988602096
80,59,"TT",0.2,12.4410126280292
75,54,"TT",0.2,14.4254418254331
70,49,"TT",0.2,15.5298126588784
80,59,"TT",0.2,13.5503421255851
75,54,"TT",0.2,16.1844168639117
70,49,"TT",0.2,17.7808160628628
80,59,"TT",0.2,13.8743403826608
75,54,"TT",0.2,14.2994049119043
70,49,"TT",0.2,16.7698554132081
80,59,"TT",0.2,13.9463235834798
75,54,"TT",0.2,13.8988047612838
70,49,"TT",0.2,17.0979672236318
80,59,"TT",0.2,14.0111463145214
75,54,"TT",0.2,13.7165203388903
70,49,"TT",0.2,15.9512391076466
80,59,"TT",0.2,12.543464381152
75,54,"TT",0.2,14.4054375556424
70,49,"TT",0.2,16.8590661844695
80,59,"TT",0.2,13.5646742944233
75,54,"TT",0.2,15.2839875090529
70,49,"TT",0.2,16.8857815846134
80,59,"TT",0.2,14.9650105944554
75,54,"TT",0.2,13.9159100643086
70,49,"TT",0.2,17.7456599161721
80,59,"TT",0.2,14.7016978844991
75,54,"TT",0.2,13.3324135300408
70,49,"TT",0.2,17.3888118755832
80,59,"TT",0.2,13.2330244547847
75,54,"TT",0.2,15.377401588731
70,49,"TT",0.2,17.5774876055564
80,59,"TT",0.2,10.9427485915718
75,54,"TT",0.2,14.8637497322494
70,49,"TT",0.2,15.8725665649852
80,59,"TT",0.2,14.4538482341249
75,54,"TT",0.2,13.1207424275621
70,49,"TT",0.2,18.6327685637722
80,59,"TT",0.2,11.4024445595162
75,54,"TT",0.2,15.0598326430292
70,49,"TT",0.2,18.1976512487037
80,59,"TT",0.2,12.3036556444511
75,54,"TT",0.2,14.7422613190577
70,49,"TT",0.2,13.986411429631
80,59,"TT",0.2,12.3315630415876
75,54,"TT",0.2,15.1783188826728
70,49,"TT",0.2,17.7111612036918
80,59,"TT",0.2,14.1921072975661
75,54,"TT",0.2,16.3930840557694
70,49,"TT",0.2,17.5655376892721
80,59,"TT",0.2,14.5477579017378
75,54,"TT",0.2,15.8945918975649
70,49,"TT",0.2,17.8176050040008
80,59,"TT",0.2,14.0490646793829
75,54,"TT",0.2,13.7865916092668
70,49,"TT",0.2,15.7127672397943
80,59,"TT",0.2,13.4146989758729
75,54,"TT",0.2,16.457412331403
70,49,"TT",0.2,15.4301462936458
80,59,"TT",0.2,13.3098063774236
75,54,"TT",0.2,14.1817715328939
70,49,"TT",0.2,17.5300161070315
80,59,"TT",0.2,14.1797574410038
75,54,"TT",0.2,14.679449011415
70,49,"TT",0.2,15.8928914014781
80,59,"TT",0.2,14.7887136558358
75,54,"TT",0.2,15.0404981708945
70,49,"TT",0.2,16.0153486784096
80,59,"TT",0.2,12.2712502779464
75,54,"TT",0.2,16.4513911655334
70,49,"TT",0.2,16.4666620004973
80,59,"TT",0.2,13.9346207763686
75,54,"TT",0.2,13.0309247305206
70,49,"TT",0.2,19.0259487582783
80,59,"TT",0.2,13.4198333631739
75,54,"TT",0.2,15.2694999657347
70,49,"TT",0.2,17.607002104142
80,59,"TT",0.2,12.1980361076902
75,54,"TT",0.2,13.7255597948449
70,49,"TT",0.2,16.7492638206419
80,59,"TT",0.2,12.505563803006
75,54,"TT",0.2,15.1566841618851
70,49,"TT",0.2,16.2512878869846
80,59,"TT",0.2,13.521322230996
75,54,"TT",0.2,14.9126363426267
70,49,"TT",0.2,16.9157333633035
80,59,"TT",0.2,12.8477570874771
75,54,"TT",0.2,16.335339939867
70,49,"TT",0.2,15.7846178541672
80,59,"TT",0.2,11.553865843547
75,54,"TT",0.2,14.6951344461732
70,49,"TT",0.2,17.9453419505723
80,59,"TT",0.2,12.848670956651
75,54,"TT",0.2,14.772172637024
70,49,"TT",0.2,16.2213647352506
80,59,"TT",0.2,14.9092223047558
75,54,"TT",0.2,14.2879156896217
70,49,"TT",0.2,16.3846079537932
80,59,"TT",0.2,12.0827263918808
75,54,"TT",0.2,15.4582406745388
70,49,"TT",0.2,16.7091738323832
80,59,"TT",0.2,13.4282780579058
75,54,"TT",0.2,15.2848813752103
